symbol,date,open,high,low,close,adjclose,volume,EMA12,EMA26,RSI,MACD
A,2024-03-08,149.63999938964844,151.5800018310547,147.85000610351562,147.8699951171875,147.63015747070312,1588300,147.8699951171875,147.8699951171875,,0.0
A,2024-03-11,148.0,149.27999877929688,146.1199951171875,147.2899932861328,147.0511016845703,1397600,147.780764066256,147.82703201859087,,-0.046267952334858364
A,2024-03-12,147.61000061035156,149.47999572753906,147.24000549316406,147.83999633789062,147.6002197265625,1192300,147.78987672343055,147.827992338539,,-0.038115615108438305
A,2024-03-13,148.1699981689453,149.10000610351562,147.5399932861328,147.82000732421875,147.58026123046875,2231500,147.79451220047488,147.82740085599676,,-0.032888655521873034
A,2024-03-14,147.89999389648438,148.25,144.2899932861328,145.2100067138672,144.9744873046875,2098200,147.396895971766,147.6335198084316,,-0.2366238366655864
A,2024-03-15,143.99000549316406,148.64999389648438,143.99000549316406,147.47999572753906,147.2407989501953,3775500,147.40968054957725,147.62214765429144,,-0.21246710471419306
A,2024-03-18,147.8800048828125,148.36000061035156,145.89999389648438,146.08999633789062,145.85305786132812,2281300,147.20665220931778,147.50865496418768,,-0.30200275486990336
A,2024-03-19,145.99000549316406,147.57000732421875,145.47000122070312,147.38999938964844,147.15093994140625,1976200,147.23485946783018,147.49986566236996,,-0.26500619453977947
A,2024-03-20,147.2100067138672,147.7100067138672,146.3800048828125,147.27999877929688,147.04112243652344,1526500,147.2418039772866,147.48357922658676,,-0.24177524930016148
A,2024-03-21,147.5800018310547,150.13999938964844,147.17999267578125,148.74000549316406,148.49876403808594,1574200,147.47229651819083,147.57664783892582,,-0.10435132073499176
A,2024-03-22,148.85000610351562,149.27999877929688,146.4199981689453,147.4499969482422,147.21084594726562,1076600,147.4688658151218,147.56726629146777,,-0.09840047634597227
A,2024-03-25,147.5399932861328,148.07000732421875,143.77999877929688,145.55999755859375,145.32391357421875,1710500,147.17519377565594,147.4185797186623,,-0.24338594300635918
A,2024-03-26,145.61000061035156,146.25999450683594,144.3800048828125,144.41000366210938,144.17578125,2021000,146.74977991203338,147.19572223299173,,-0.44594232095835196
A,2024-03-27,145.64999389648438,147.47999572753906,144.52999877929688,147.3699951171875,147.1309814453125,1212200,146.84519763590325,147.20863133552473,48.57792837911263,-0.3634336996214813
A,2024-03-28,147.5399932861328,147.67999267578125,145.36000061035156,145.50999450683594,145.27398681640625,2176500,146.6397817698929,147.08280638525147,45.281017598591596,-0.4430246153585813
A,2024-04-01,146.17999267578125,146.5,144.4199981689453,145.55999755859375,145.55999755859375,968300,146.47366112200072,146.97000573142498,43.790848043615576,-0.4963446094242556
A,2024-04-02,144.02000427246094,144.3300018310547,142.58999633789062,144.1699981689453,144.1699981689453,1376500,146.11925143691528,146.7625977638339,40.750101506158046,-0.6433463269186177
A,2024-04-03,143.77000427246094,144.85000610351562,142.7899932861328,143.72999572753906,143.72999572753906,1211200,145.7516736354728,146.5379605759602,45.78584512500739,-0.7862869404874004
A,2024-04-04,145.1199951171875,145.25999450683594,141.1300048828125,141.33999633789062,141.33999633789062,1183900,145.07295405122937,146.15292618795505,32.63575612530498,-1.0799721367256723
A,2024-04-05,144.17999267578125,145.5,143.42999267578125,144.1199951171875,144.1199951171875,1655800,144.9263449844537,146.0023387012315,44.83481787077964,-1.0759937167778162
AAL,2024-03-08,14.9399995803833,15.149999618530273,14.65999984741211,14.680000305175781,14.680000305175781,28441000,14.680000305175781,14.680000305175781,,0.0
AAL,2024-03-11,14.600000381469727,14.670000076293945,14.420000076293945,14.649999618530273,14.649999618530273,23617200,14.675384814922626,14.677778032090927,,-0.0023932171683007653
AAL,2024-03-12,14.1899995803833,14.380000114440918,13.800000190734863,13.960000038146973,13.960000038146973,48594900,14.565325618495603,14.624609291798782,,-0.059283673303179185
AAL,2024-03-13,13.920000076293945,14.180000305175781,13.859999656677246,14.0,14.0,26375200,14.478352446419358,14.578341936850723,,-0.09998949043136562
AAL,2024-03-14,13.960000038146973,14.029999732971191,13.779999732971191,13.989999771118164,13.989999771118164,24683800,14.40322126560379,14.534761035685348,,-0.1315397700815577
AAL,2024-03-15,13.960000038146973,14.15999984741211,13.880000114440918,13.960000038146973,13.960000038146973,21095400,14.335033384456588,14.492186146978801,,-0.15715276252221244
AAL,2024-03-18,13.979999542236328,14.170000076293945,13.859999656677246,14.109999656677246,14.109999656677246,23693800,14.300412810952075,14.463876036586093,,-0.16346322563401827
AAL,2024-03-19,14.079999923706055,14.109999656677246,13.899999618530273,13.930000305175781,13.930000305175781,19305800,14.243426271601876,14.424329686111257,,-0.1809034145093804
AAL,2024-03-20,13.960000038146973,14.579999923706055,13.920000076293945,14.569999694824219,14.569999694824219,33974600,14.293668336713008,14.435120057127033,,-0.14145172041402532
AAL,2024-03-21,14.619999885559082,14.819999694824219,14.600000381469727,14.779999732971191,14.779999732971191,25527600,14.36848855152196,14.460666699782156,,-0.09217814826019577
AAL,2024-03-22,14.710000038146973,14.880000114440918,14.649999618530273,14.819999694824219,14.819999694824219,16146800,14.437951804337693,14.48728395867416,,-0.04933215433646687
AAL,2024-03-25,14.6899995803833,14.930000305175781,14.630000114440918,14.920000076293945,14.920000076293945,21392400,14.512113076946349,14.519337004423774,,-0.007223927477424397
AAL,2024-03-26,14.989999771118164,15.119999885559082,14.899999618530273,14.920000076293945,14.920000076293945,20898500,14.574864922999826,14.54901575048823,,0.025849172511595242
AAL,2024-03-27,15.0,15.300000190734863,14.899999618530273,15.300000190734863,15.300000190734863,24789300,14.686424194959063,14.604644227543536,62.400002441407175,0.0817799674155264
AAL,2024-03-28,15.279999732971191,15.5,15.130000114440918,15.350000381469727,15.350000381469727,36396000,14.788512839037628,14.659855794501032,63.88891201592486,0.12865704453659532
AAL,2024-04-01,15.420000076293945,15.609999656677246,15.319999694824219,15.40999984741211,15.40999984741211,23249600,14.884126224941394,14.715422020642594,88.35981505767211,0.16870420429880006
AAL,2024-04-02,15.0600004196167,15.109999656677246,14.359999656677246,14.399999618530273,14.399999618530273,34155400,14.809645208570451,14.692057398263904,56.9930034952513,0.11758781030654752
AAL,2024-04-03,14.300000190734863,14.479999542236328,14.050000190734863,14.15999984741211,14.15999984741211,33357700,14.709699768392245,14.652645727830437,52.75081185815984,0.057054040561807184
AAL,2024-04-04,14.239999771118164,14.350000381469727,13.760000228881836,13.829999923706055,13.829999923706055,47483600,14.574361330748214,14.591709001599,48.082593297663834,-0.01734767085078559
AAL,2024-04-05,13.829999923706055,13.9399995803833,13.699999809265137,13.760000228881836,13.760000228881836,30612400,14.449075007384156,14.530100944360692,44.712997203802594,-0.08102593697653582
AAPL,2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,170.72999572753906,76114600,170.72999572753906,170.72999572753906,,0.0
AAPL,2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,172.75,60139500,171.04076561560996,170.8796256736473,,0.16113994196265935
AAPL,2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,173.22999572753906,59825400,171.37757024821445,171.05372715912077,,0.3238430890936854
AAPL,2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,171.1300048828125,52488700,171.33948326892184,171.05937736087571,,0.28010590804612434
