symbol,date,open,high,low,close,adjclose,volume,EMA12,EMA26,RSI,MACD
A,2024-02-29,137.50999450683594,138.02999877929688,135.86000061035156,137.36000061035156,137.36000061035156,2622600,137.36000061035156,137.36000061035156,,0.0
A,2024-03-01,137.02999877929688,139.14999389648438,134.6699981689453,139.05999755859375,139.05999755859375,1531000,137.62153860238882,137.48592631022134,,0.1356122921674796
A,2024-03-04,139.14999389648438,143.49000549316406,138.80999755859375,142.86000061035156,142.86000061035156,2169200,138.4274558343831,137.88400588800877,,0.5434499463743236
A,2024-03-05,143.0,146.39999389648438,143.0,144.35000610351562,144.35000610351562,2622500,139.33861741424963,138.3629688669352,,0.975648547314421
A,2024-03-06,145.0,147.44000244140625,144.75,146.22000122070312,146.22000122070312,2357900,140.3972918460117,138.9449712635106,,1.4523205825011019
A,2024-03-07,147.08999633789062,149.63999938964844,147.08999633789062,149.30999755859375,149.30999755859375,1942900,141.7684773402551,139.7127509890723,,2.055726351182784
A,2024-03-08,149.63999938964844,151.5800018310547,147.85000610351562,147.8699951171875,147.8699951171875,1588300,142.70717238286008,140.3169912948586,,2.3901810880014693
A,2024-03-11,148.0,149.27999877929688,146.1199951171875,147.2899932861328,147.2899932861328,1397600,143.41222175259435,140.83350996087893,,2.5787117917154205
A,2024-03-12,147.61000061035156,149.47999572753906,147.24000549316406,147.83999633789062,147.83999633789062,1192300,144.09341784263992,141.3525089517687,,2.740908890871225
A,2024-03-13,148.1699981689453,149.10000610351562,147.5399932861328,147.82000732421875,147.82000732421875,2231500,144.66673930134436,141.8315829052835,,2.835156396060853
A,2024-03-14,147.89999389648438,148.25,144.2899932861328,145.2100067138672,145.2100067138672,2098200,144.75031890327094,142.08183652073416,,2.66848238253678
A,2024-03-15,143.99000549316406,148.64999389648438,143.99000549316406,147.47999572753906,147.47999572753906,3775500,145.17026918392756,142.4817001656827,,2.6885690182448627
A,2024-03-18,147.8800048828125,148.36000061035156,145.89999389648438,146.08999633789062,146.08999633789062,2281300,145.31176566915263,142.74898136362404,,2.562784305528595
A,2024-03-19,145.99000549316406,147.57000732421875,145.47000122070312,147.38999938964844,147.38999938964844,1976200,145.6314939338443,143.09276047666287,72.68205659075224,2.538733457181422
A,2024-03-20,147.2100067138672,147.7100067138672,146.3800048828125,147.27999877929688,147.27999877929688,1526500,145.88511006391394,143.40292627685798,70.02925346408904,2.482183787055959
A,2024-03-21,147.5800018310547,150.13999938964844,147.17999267578125,148.74000549316406,148.74000549316406,1574200,146.32432474533704,143.79826547806584,66.17163710589838,2.5260592672711937
A,2024-03-22,148.85000610351562,149.27999877929688,146.4199981689453,147.4499969482422,147.4499969482422,1076600,146.49750508424552,144.0687641054863,58.620666244037146,2.4287409787592082
