symbol,date,open,high,low,close,adjclose,volume,EMA12,EMA26,RSI,MACD
A,2024-01-08,130.13999938964844,133.57000732421875,129.80999755859375,133.3800048828125,133.3800048828125,1311400,133.3800048828125,133.3800048828125,,0.0
A,2024-01-09,132.27000427246094,135.64999389648438,130.00999450683594,130.67999267578125,130.67999267578125,1435000,132.9646183894231,133.18000397858796,,-0.2153855891648675
A,2024-01-10,130.5800018310547,131.16000366210938,128.36000061035156,131.08999633789062,131.08999633789062,1326300,132.67621499687965,133.02518859779556,,-0.3489736009159117
A,2024-01-11,130.5800018310547,130.67999267578125,127.9000015258789,129.67999267578125,129.67999267578125,2060500,132.21525771671065,132.77739630727598,,-0.5621385905653256
A,2024-01-12,130.30999755859375,131.61000061035156,129.63999938964844,130.5399932861328,130.5399932861328,1285200,131.957524727391,132.61166275015427,,-0.6541380227632771
A,2024-01-16,129.13999938964844,130.80999755859375,128.60000610351562,130.52999877929688,130.52999877929688,1382100,131.73790535076114,132.45746541897964,,-0.7195600682184988
A,2024-01-17,129.97999572753906,130.61000061035156,126.73999786376953,128.1199951171875,128.1199951171875,1257400,131.1813037763652,132.13617132255058,,-0.9548675461853691
A,2024-01-18,128.02000427246094,130.72999572753906,127.52999877929688,130.4600067138672,130.4600067138672,1404800,131.07033499751935,132.0120109811666,,-0.9416759836472579
A,2024-01-19,130.1699981689453,131.99000549316406,129.2100067138672,131.22000122070312,131.22000122070312,1523300,131.09336057031686,131.95334359150266,,-0.8599830211857977
A,2024-01-22,131.5,132.72999572753906,131.25,132.5500030517578,132.5500030517578,1512300,131.31745941361547,131.9975405885586,,-0.6800811749431261
A,2024-01-23,133.63999938964844,133.94000244140625,130.3300018310547,131.63999938964844,131.63999938964844,854900,131.36708094838977,131.97105605530598,,-0.6039751069162094
A,2024-01-24,132.41000366210938,132.8000030517578,129.42999267578125,129.77999877929688,129.77999877929688,1141900,131.12291446083702,131.80875551634233,,-0.6858410555053069
A,2024-01-25,131.11000061035156,131.42999267578125,129.42999267578125,129.8800048828125,129.8800048828125,1120900,130.9316976026794,131.6658850990438,,-0.7341874963643988
A,2024-01-26,133.7100067138672,134.22999572753906,130.63999938964844,130.99000549316406,130.99000549316406,1319800,130.94066804736934,131.6158199430527,42.628026217570444,-0.6751518956833706
A,2024-01-29,131.75,132.89999389648438,131.27999877929688,132.8300018310547,132.8300018310547,1407200,131.23133478332093,131.705759342164,57.00327740439909,-0.47442455884305446
A,2024-01-30,132.8300018310547,134.52000427246094,132.69000244140625,134.27999877929688,134.27999877929688,1428700,131.70036001347108,131.89644374491456,59.731542374522405,-0.1960837314434798
A,2024-01-31,134.61000061035156,134.6199951171875,130.0,130.10000610351562,130.10000610351562,1101400,131.45415171963177,131.7633742899961,51.096068234488364,-0.30922257036434075
A,2024-02-01,130.05999755859375,133.0500030517578,129.25999450683594,133.0500030517578,133.0500030517578,862000,131.6996673091896,131.85868012420067,55.905905330882355,-0.15901281501106723
A,2024-02-02,131.83999633789062,133.9199981689453,130.30999755859375,132.97000122070312,132.97000122070312,1066300,131.89510329557632,131.94100020542308,55.72233021382336,-0.045896909846760536
