symbol,timestamp,open,high,low,close,adjclose,volume,EMA12_S,EMA26_S,RSI_S,MACD_S,EMA12_P,EMA26_P,RSI_P,MACD_P
AIZ,2024-02-02,,,,,,,,,,,,,,
AIZ,2024-02-05,,,,,,,,,,,,,,
AIZ,2024-02-06,,,,,,,,,,,,,,
AIZ,2024-02-07,,,,,,,,,,,,,,
AIZ,2024-02-08,,,,,,,,,,,,,,
AIZ,2024-02-09,,,,,,,,,,,,,,
AIZ,2024-02-12,,,,,,,,,,,,,,
AIZ,2024-02-13,,,,,,,,,,,,,,
AIZ,2024-02-14,,,,,,,,,,,,,,
AIZ,2024-02-15,,,,,,,,,,,,,,
AIZ,2024-02-16,,,,,,,,,,,,,,
AIZ,2024-02-20,,,,,,,,,,,,,,
AIZ,2024-02-21,,,,,,,,,,,,,,
AIZ,2024-02-22,,,,,,,,,,,,,,
AIZ,2024-02-23,,,,,,,,,,,,,,
AIZ,2024-02-26,,,,,,,,,,,,,,
AIZ,2024-02-27,,,,,,,,,,,,,,
AIZ,2024-02-28,,,,,,,,,,,,,,
AIZ,2024-02-29,,,,,,,,,,,,,,
AIZ,2024-03-01,,,,,,,,,,,,,,
AIZ,2024-03-04,,,,,,,,,,,,,,
AIZ,2024-03-05,,,,,,,,,,,,,,
AIZ,2024-03-06,,,,,,,,,,,,,,
AIZ,2024-03-07,,,,,,,,,,,,,,
AIZ,2024-03-08,,,,,,,,,,,,,,
AIZ,2024-03-11,,,,,,,,,,,,,,
AIZ,2024-03-12,,,,,,,,,,,,,,
AIZ,2024-03-13,,,,,,,,,,,,,,
AIZ,2024-03-14,,,,,,,,,,,,,,
AIZ,2024-03-15,,,,,,,,,,,,,,
AIZ,2024-03-18,,,,,,,,,,,,,,
AIZ,2024-03-19,,,,,,,,,,,,,,
AIZ,2024-03-20,,,,,,,,,,,,,,
AIZ,2024-03-21,,,,,,,,,,,,,,
AIZ,2024-03-22,,,,,,,,,,,,,,
AIZ,2024-03-25,,,,,,,,,,,,,,
AIZ,2024-03-26,,,,,,,,,,,,,,
AIZ,2024-03-27,,,,,,,,,,,,,,
AIZ,2024-03-28,,,,,,,,,,,,,,
AJG,2023-10-02,,,,,,,,,,,,,,
AJG,2023-10-03,,,,,,,,,,,,,,
AJG,2023-10-04,,,,,,,,,,,,,,
AJG,2023-10-05,,,,,,,,,,,,,,
AJG,2023-10-06,,,,,,,,,,,,,,
AJG,2023-10-09,,,,,,,,,,,,,,
AJG,2023-10-10,,,,,,,,,,,,,,
AJG,2023-10-11,,,,,,,,,,,,,,
AJG,2023-10-12,,,,,,,,,,,,,,
AJG,2023-10-13,,,,,,,,,,,,,,
AJG,2023-10-16,,,,,,,,,,,,,,
AJG,2023-10-17,,,,,,,,,,,,,,
AJG,2023-10-18,,,,,,,,,,,,,,
AJG,2023-10-19,,,,,,,,,,,,,,
AJG,2023-10-20,,,,,,,,,,,,,,
AJG,2023-10-23,,,,,,,,,,,,,,
AJG,2023-10-24,,,,,,,,,,,,,,
AJG,2023-10-25,,,,,,,,,,,,,,
AJG,2023-10-26,,,,,,,,,,,,,,
AJG,2023-10-27,,,,,,,,,,,,,,
AJG,2023-10-30,,,,,,,,,,,,,,
AJG,2023-10-31,,,,,,,,,,,,,,
AJG,2023-11-01,,,,,,,,,,,,,,
AJG,2023-11-02,,,,,,,,,,,,,,
AJG,2023-11-03,,,,,,,,,,,,,,
AJG,2023-11-06,,,,,,,,,,,,,,
AJG,2023-11-07,,,,,,,,,,,,,,
AJG,2023-11-08,,,,,,,,,,,,,,
AJG,2023-11-09,,,,,,,,,,,,,,
AJG,2023-11-10,,,,,,,,,,,,,,
AJG,2023-11-13,,,,,,,,,,,,,,
AJG,2023-11-14,,,,,,,,,,,,,,
AJG,2023-11-15,,,,,,,,,,,,,,
AJG,2023-11-16,,,,,,,,,,,,,,
AJG,2023-11-17,,,,,,,,,,,,,,
AJG,2023-11-20,,,,,,,,,,,,,,
AJG,2023-11-21,,,,,,,,,,,,,,
AJG,2023-11-22,,,,,,,,,,,,,,
AJG,2023-11-24,,,,,,,,,,,,,,
AJG,2023-11-27,,,,,,,,,,,,,,
AJG,2023-11-28,,,,,,,,,,,,,,
AJG,2023-11-29,,,,,,,,,,,,,,
AJG,2023-11-30,,,,,,,,,,,,,,
AJG,2023-12-01,,,,,,,,,,,,,,
AJG,2023-12-04,,,,,,,,,,,,,,
AJG,2023-12-05,,,,,,,,,,,,,,
AJG,2023-12-06,,,,,,,,,,,,,,
AJG,2023-12-07,,,,,,,,,,,,,,
AJG,2023-12-08,,,,,,,,,,,,,,
AJG,2023-12-11,,,,,,,,,,,,,,
AJG,2023-12-12,,,,,,,,,,,,,,
AJG,2023-12-13,,,,,,,,,,,,,,
AJG,2023-12-14,,,,,,,,,,,,,,
AJG,2023-12-15,,,,,,,,,,,,,,
AJG,2023-12-18,,,,,,,,,,,,,,
AJG,2023-12-19,,,,,,,,,,,,,,
AJG,2023-12-20,,,,,,,,,,,,,,
AJG,2023-12-21,,,,,,,,,,,,,,
AJG,2023-12-22,,,,,,,,,,,,,,
AJG,2023-12-26,,,,,,,,,,,,,,
AJG,2023-12-27,,,,,,,,,,,,,,
AJG,2023-12-28,,,,,,,,,,,,,,
AJG,2023-12-29,,,,,,,,,,,,,,
AJG,2024-01-02,,,,,,,,,,,,,,
AJG,2024-01-03,,,,,,,,,,,,,,
AJG,2024-01-04,,,,,,,,,,,,,,
AJG,2024-01-05,,,,,,,,,,,,,,
AJG,2024-01-08,,,,,,,,,,,,,,
AJG,2024-01-09,,,,,,,,,,,,,,
AJG,2024-01-10,,,,,,,,,,,,,,
AJG,2024-01-11,,,,,,,,,,,,,,
AJG,2024-01-12,,,,,,,,,,,,,,
AJG,2024-01-16,,,,,,,,,,,,,,
AJG,2024-01-17,,,,,,,,,,,,,,
AJG,2024-01-18,,,,,,,,,,,,,,
AJG,2024-01-19,,,,,,,,,,,,,,
AJG,2024-01-22,,,,,,,,,,,,,,
AJG,2024-01-23,,,,,,,,,,,,,,
AJG,2024-01-24,,,,,,,,,,,,,,
AJG,2024-01-25,,,,,,,,,,,,,,
AJG,2024-01-26,,,,,,,,,,,,,,
AJG,2024-01-29,,,,,,,,,,,,,,
AJG,2024-01-30,,,,,,,,,,,,,,
AJG,2024-01-31,,,,,,,,,,,,,,
AJG,2024-02-01,,,,,,,,,,,,,,
AJG,2024-02-02,,,,,,,,,,,,,,
AJG,2024-02-05,,,,,,,,,,,,,,
AJG,2024-02-06,,,,,,,,,,,,,,
AJG,2024-02-07,,,,,,,,,,,,,,
AJG,2024-02-08,,,,,,,,,,,,,,
AJG,2024-02-09,,,,,,,,,,,,,,
AJG,2024-02-12,,,,,,,,,,,,,,
AJG,2024-02-13,,,,,,,,,,,,,,
AJG,2024-02-14,,,,,,,,,,,,,,
AJG,2024-02-15,,,,,,,,,,,,,,
AJG,2024-02-16,,,,,,,,,,,,,,
AJG,2024-02-20,,,,,,,,,,,,,,
AJG,2024-02-21,,,,,,,,,,,,,,
AJG,2024-02-22,,,,,,,,,,,,,,
AJG,2024-02-23,,,,,,,,,,,,,,
AJG,2024-02-26,,,,,,,,,,,,,,
AJG,2024-02-27,,,,,,,,,,,,,,
AJG,2024-02-28,,,,,,,,,,,,,,
AJG,2024-02-29,,,,,,,,,,,,,,
AJG,2024-03-01,,,,,,,,,,,,,,
AJG,2024-03-04,,,,,,,,,,,,,,
AJG,2024-03-05,,,,,,,,,,,,,,
AJG,2024-03-06,,,,,,,,,,,,,,
AJG,2024-03-07,,,,,,,,,,,,,,
AJG,2024-03-08,,,,,,,,,,,,,,
AJG,2024-03-11,,,,,,,,,,,,,,
AJG,2024-03-12,,,,,,,,,,,,,,
AJG,2024-03-13,,,,,,,,,,,,,,
AJG,2024-03-14,,,,,,,,,,,,,,
AJG,2024-03-15,,,,,,,,,,,,,,
AJG,2024-03-18,,,,,,,,,,,,,,
AJG,2024-03-19,,,,,,,,,,,,,,
AJG,2024-03-20,,,,,,,,,,,,,,
AJG,2024-03-21,,,,,,,,,,,,,,
AJG,2024-03-22,,,,,,,,,,,,,,
AJG,2024-03-25,,,,,,,,,,,,,,
AJG,2024-03-26,,,,,,,,,,,,,,
AJG,2024-03-27,,,,,,,,,,,,,,
AJG,2024-03-28,,,,,,,,,,,,,,
AKAM,2023-10-02,,,,,,,,,,,,,,
AKAM,2023-10-03,,,,,,,,,,,,,,
AKAM,2023-10-04,,,,,,,,,,,,,,
AKAM,2023-10-05,,,,,,,,,,,,,,
AKAM,2023-10-06,,,,,,,,,,,,,,
AKAM,2023-10-09,,,,,,,,,,,,,,
AKAM,2023-10-10,,,,,,,,,,,,,,
AKAM,2023-10-11,,,,,,,,,,,,,,
AKAM,2023-10-12,,,,,,,,,,,,,,
AKAM,2023-10-13,,,,,,,,,,,,,,
AKAM,2023-10-16,,,,,,,,,,,,,,
AKAM,2023-10-17,,,,,,,,,,,,,,
AKAM,2023-10-18,,,,,,,,,,,,,,
AKAM,2023-10-19,,,,,,,,,,,,,,
AKAM,2023-10-20,,,,,,,,,,,,,,
AKAM,2023-10-23,,,,,,,,,,,,,,
AKAM,2023-10-24,,,,,,,,,,,,,,
AKAM,2023-10-25,,,,,,,,,,,,,,
AKAM,2023-10-26,,,,,,,,,,,,,,
AKAM,2023-10-27,,,,,,,,,,,,,,
AKAM,2023-10-30,,,,,,,,,,,,,,
AKAM,2023-10-31,,,,,,,,,,,,,,
AKAM,2023-11-01,,,,,,,,,,,,,,
AKAM,2023-11-02,,,,,,,,,,,,,,
AKAM,2023-11-03,,,,,,,,,,,,,,
AKAM,2023-11-06,,,,,,,,,,,,,,
AKAM,2023-11-07,,,,,,,,,,,,,,
AKAM,2023-11-08,,,,,,,,,,,,,,
AKAM,2023-11-09,,,,,,,,,,,,,,
AKAM,2023-11-10,,,,,,,,,,,,,,
AKAM,2023-11-13,,,,,,,,,,,,,,
AKAM,2023-11-14,,,,,,,,,,,,,,
AKAM,2023-11-15,,,,,,,,,,,,,,
AKAM,2023-11-16,,,,,,,,,,,,,,
AKAM,2023-11-17,,,,,,,,,,,,,,
AKAM,2023-11-20,,,,,,,,,,,,,,
AKAM,2023-11-21,,,,,,,,,,,,,,
AKAM,2023-11-22,,,,,,,,,,,,,,
AKAM,2023-11-24,,,,,,,,,,,,,,
AKAM,2023-11-27,,,,,,,,,,,,,,
AKAM,2023-11-28,,,,,,,,,,,,,,
AKAM,2023-11-29,,,,,,,,,,,,,,
AKAM,2023-11-30,,,,,,,,,,,,,,
AKAM,2023-12-01,,,,,,,,,,,,,,
AKAM,2023-12-04,,,,,,,,,,,,,,
AKAM,2023-12-05,,,,,,,,,,,,,,
AKAM,2023-12-06,,,,,,,,,,,,,,
AKAM,2023-12-07,,,,,,,,,,,,,,
AKAM,2023-12-08,,,,,,,,,,,,,,
AKAM,2023-12-11,,,,,,,,,,,,,,
AKAM,2023-12-12,,,,,,,,,,,,,,
AKAM,2023-12-13,,,,,,,,,,,,,,
AKAM,2023-12-14,,,,,,,,,,,,,,
AKAM,2023-12-15,,,,,,,,,,,,,,
AKAM,2023-12-18,,,,,,,,,,,,,,
AKAM,2023-12-19,,,,,,,,,,,,,,
AKAM,2023-12-20,,,,,,,,,,,,,,
AKAM,2023-12-21,,,,,,,,,,,,,,
AKAM,2023-12-22,,,,,,,,,,,,,,
AKAM,2023-12-26,,,,,,,,,,,,,,
AKAM,2023-12-27,,,,,,,,,,,,,,
AKAM,2023-12-28,,,,,,,,,,,,,,
AKAM,2023-12-29,,,,,,,,,,,,,,
AKAM,2024-01-02,,,,,,,,,,,,,,
AKAM,2024-01-03,,,,,,,,,,,,,,
AKAM,2024-01-04,,,,,,,,,,,,,,
AKAM,2024-01-05,,,,,,,,,,,,,,
AKAM,2024-01-08,,,,,,,,,,,,,,
AKAM,2024-01-09,,,,,,,,,,,,,,
AKAM,2024-01-10,,,,,,,,,,,,,,
AKAM,2024-01-11,,,,,,,,,,,,,,
AKAM,2024-01-12,,,,,,,,,,,,,,
AKAM,2024-01-16,,,,,,,,,,,,,,
AKAM,2024-01-17,,,,,,,,,,,,,,
AKAM,2024-01-18,,,,,,,,,,,,,,
AKAM,2024-01-19,,,,,,,,,,,,,,
AKAM,2024-01-22,,,,,,,,,,,,,,
AKAM,2024-01-23,,,,,,,,,,,,,,
AKAM,2024-01-24,,,,,,,,,,,,,,
AKAM,2024-01-25,,,,,,,,,,,,,,
AKAM,2024-01-26,,,,,,,,,,,,,,
AKAM,2024-01-29,,,,,,,,,,,,,,
AKAM,2024-01-30,,,,,,,,,,,,,,
AKAM,2024-01-31,,,,,,,,,,,,,,
AKAM,2024-02-01,,,,,,,,,,,,,,
AKAM,2024-02-02,,,,,,,,,,,,,,
AKAM,2024-02-05,,,,,,,,,,,,,,
AKAM,2024-02-06,,,,,,,,,,,,,,
AKAM,2024-02-07,,,,,,,,,,,,,,
AKAM,2024-02-08,,,,,,,,,,,,,,
AKAM,2024-02-09,,,,,,,,,,,,,,
AKAM,2024-02-12,,,,,,,,,,,,,,
AKAM,2024-02-13,,,,,,,,,,,,,,
AKAM,2024-02-14,,,,,,,,,,,,,,
AKAM,2024-02-15,,,,,,,,,,,,,,
AKAM,2024-02-16,,,,,,,,,,,,,,
AKAM,2024-02-20,,,,,,,,,,,,,,
AKAM,2024-02-21,,,,,,,,,,,,,,
AKAM,2024-02-22,,,,,,,,,,,,,,
AKAM,2024-02-23,,,,,,,,,,,,,,
AKAM,2024-02-26,,,,,,,,,,,,,,
AKAM,2024-02-27,,,,,,,,,,,,,,
AKAM,2024-02-28,,,,,,,,,,,,,,
AKAM,2024-02-29,,,,,,,,,,,,,,
AKAM,2024-03-01,,,,,,,,,,,,,,
AKAM,2024-03-04,,,,,,,,,,,,,,
AKAM,2024-03-05,,,,,,,,,,,,,,
AKAM,2024-03-06,,,,,,,,,,,,,,
AKAM,2024-03-07,,,,,,,,,,,,,,
AKAM,2024-03-08,,,,,,,,,,,,,,
AKAM,2024-03-11,,,,,,,,,,,,,,
AKAM,2024-03-12,,,,,,,,,,,,,,
AKAM,2024-03-13,,,,,,,,,,,,,,
AKAM,2024-03-14,,,,,,,,,,,,,,
AKAM,2024-03-15,,,,,,,,,,,,,,
AKAM,2024-03-18,,,,,,,,,,,,,,
AKAM,2024-03-19,,,,,,,,,,,,,,
AKAM,2024-03-20,,,,,,,,,,,,,,
AKAM,2024-03-21,,,,,,,,,,,,,,
AKAM,2024-03-22,,,,,,,,,,,,,,
AKAM,2024-03-25,,,,,,,,,,,,,,
AKAM,2024-03-26,,,,,,,,,,,,,,
AKAM,2024-03-27,,,,,,,,,,,,,,
AKAM,2024-03-28,,,,,,,,,,,,,,
ALB,2023-10-02,,,,,,,,,,,,,,
ALB,2023-10-03,,,,,,,,,,,,,,
ALB,2023-10-04,,,,,,,,,,,,,,
ALB,2023-10-05,,,,,,,,,,,,,,
ALB,2023-10-06,,,,,,,,,,,,,,
ALB,2023-10-09,,,,,,,,,,,,,,
ALB,2023-10-10,,,,,,,,,,,,,,
ALB,2023-10-11,,,,,,,,,,,,,,
ALB,2023-10-12,,,,,,,,,,,,,,
ALB,2023-10-13,,,,,,,,,,,,,,
ALB,2023-10-16,,,,,,,,,,,,,,
ALB,2023-10-17,,,,,,,,,,,,,,
ALB,2023-10-18,,,,,,,,,,,,,,
ALB,2023-10-19,,,,,,,,,,,,,,
ALB,2023-10-20,,,,,,,,,,,,,,
ALB,2023-10-23,,,,,,,,,,,,,,
ALB,2023-10-24,,,,,,,,,,,,,,
ALB,2023-10-25,,,,,,,,,,,,,,
ALB,2023-10-26,,,,,,,,,,,,,,
ALB,2023-10-27,,,,,,,,,,,,,,
ALB,2023-10-30,,,,,,,,,,,,,,
ALB,2023-10-31,,,,,,,,,,,,,,
ALB,2023-11-01,,,,,,,,,,,,,,
ALB,2023-11-02,,,,,,,,,,,,,,
ALB,2023-11-03,,,,,,,,,,,,,,
ALB,2023-11-06,,,,,,,,,,,,,,
ALB,2023-11-07,,,,,,,,,,,,,,
ALB,2023-11-08,,,,,,,,,,,,,,
ALB,2023-11-09,,,,,,,,,,,,,,
ALB,2023-11-10,,,,,,,,,,,,,,
ALB,2023-11-13,,,,,,,,,,,,,,
ALB,2023-11-14,,,,,,,,,,,,,,
ALB,2023-11-15,,,,,,,,,,,,,,
ALB,2023-11-16,,,,,,,,,,,,,,
ALB,2023-11-17,,,,,,,,,,,,,,
ALB,2023-11-20,,,,,,,,,,,,,,
ALB,2023-11-21,,,,,,,,,,,,,,
ALB,2023-11-22,,,,,,,,,,,,,,
ALB,2023-11-24,,,,,,,,,,,,,,
ALB,2023-11-27,,,,,,,,,,,,,,
ALB,2023-11-28,,,,,,,,,,,,,,
ALB,2023-11-29,,,,,,,,,,,,,,
ALB,2023-11-30,,,,,,,,,,,,,,
ALB,2023-12-01,,,,,,,,,,,,,,
ALB,2023-12-04,,,,,,,,,,,,,,
ALB,2023-12-05,,,,,,,,,,,,,,
ALB,2023-12-06,,,,,,,,,,,,,,
ALB,2023-12-07,,,,,,,,,,,,,,
ALB,2023-12-08,,,,,,,,,,,,,,
ALB,2023-12-11,,,,,,,,,,,,,,
ALB,2023-12-12,,,,,,,,,,,,,,
ALB,2023-12-13,,,,,,,,,,,,,,
ALB,2023-12-14,,,,,,,,,,,,,,
ALB,2023-12-15,,,,,,,,,,,,,,
ALB,2023-12-18,,,,,,,,,,,,,,
ALB,2023-12-19,,,,,,,,,,,,,,
ALB,2023-12-20,,,,,,,,,,,,,,
ALB,2023-12-21,,,,,,,,,,,,,,
ALB,2023-12-22,,,,,,,,,,,,,,
ALB,2023-12-26,,,,,,,,,,,,,,
ALB,2023-12-27,,,,,,,,,,,,,,
ALB,2023-12-28,,,,,,,,,,,,,,
ALB,2023-12-29,,,,,,,,,,,,,,
ALB,2024-01-02,,,,,,,,,,,,,,
ALB,2024-01-03,,,,,,,,,,,,,,
ALB,2024-01-04,,,,,,,,,,,,,,
ALB,2024-01-05,,,,,,,,,,,,,,
ALB,2024-01-08,,,,,,,,,,,,,,
ALB,2024-01-09,,,,,,,,,,,,,,
ALB,2024-01-10,,,,,,,,,,,,,,
ALB,2024-01-11,,,,,,,,,,,,,,
ALB,2024-01-12,,,,,,,,,,,,,,
ALB,2024-01-16,,,,,,,,,,,,,,
ALB,2024-01-17,,,,,,,,,,,,,,
ALB,2024-01-18,,,,,,,,,,,,,,
ALB,2024-01-19,,,,,,,,,,,,,,
ALB,2024-01-22,,,,,,,,,,,,,,
ALB,2024-01-23,,,,,,,,,,,,,,
ALB,2024-01-24,,,,,,,,,,,,,,
ALB,2024-01-25,,,,,,,,,,,,,,
ALB,2024-01-26,,,,,,,,,,,,,,
ALB,2024-01-29,,,,,,,,,,,,,,
ALB,2024-01-30,,,,,,,,,,,,,,
ALB,2024-01-31,,,,,,,,,,,,,,
ALB,2024-02-01,,,,,,,,,,,,,,
ALB,2024-02-02,,,,,,,,,,,,,,
ALB,2024-02-05,,,,,,,,,,,,,,
ALB,2024-02-06,,,,,,,,,,,,,,
ALB,2024-02-07,,,,,,,,,,,,,,
ALB,2024-02-08,,,,,,,,,,,,,,
ALB,2024-02-09,,,,,,,,,,,,,,
ALB,2024-02-12,,,,,,,,,,,,,,
ALB,2024-02-13,,,,,,,,,,,,,,
ALB,2024-02-14,,,,,,,,,,,,,,
ALB,2024-02-15,,,,,,,,,,,,,,
ALB,2024-02-16,,,,,,,,,,,,,,
ALB,2024-02-20,,,,,,,,,,,,,,
ALB,2024-02-21,,,,,,,,,,,,,,
ALB,2024-02-22,,,,,,,,,,,,,,
ALB,2024-02-23,,,,,,,,,,,,,,
ALB,2024-02-26,,,,,,,,,,,,,,
ALB,2024-02-27,,,,,,,,,,,,,,
ALB,2024-02-28,,,,,,,,,,,,,,
ALB,2024-02-29,,,,,,,,,,,,,,
ALB,2024-03-01,,,,,,,,,,,,,,
ALB,2024-03-04,,,,,,,,,,,,,,
ALB,2024-03-05,,,,,,,,,,,,,,
ALB,2024-03-06,,,,,,,,,,,,,,
ALB,2024-03-07,,,,,,,,,,,,,,
ALB,2024-03-08,,,,,,,,,,,,,,
ALB,2024-03-11,,,,,,,,,,,,,,
ALB,2024-03-12,,,,,,,,,,,,,,
ALB,2024-03-13,,,,,,,,,,,,,,
ALB,2024-03-14,,,,,,,,,,,,,,
ALB,2024-03-15,,,,,,,,,,,,,,
ALB,2024-03-18,,,,,,,,,,,,,,
ALB,2024-03-19,,,,,,,,,,,,,,
ALB,2024-03-20,,,,,,,,,,,,,,
ALB,2024-03-21,,,,,,,,,,,,,,
ALB,2024-03-22,,,,,,,,,,,,,,
ALB,2024-03-25,,,,,,,,,,,,,,
ALB,2024-03-26,,,,,,,,,,,,,,
ALB,2024-03-27,,,,,,,,,,,,,,
ALB,2024-03-28,,,,,,,,,,,,,,
ALGN,2023-10-02,,,,,,,,,,,,,,
ALGN,2023-10-03,,,,,,,,,,,,,,
ALGN,2023-10-04,,,,,,,,,,,,,,
ALGN,2023-10-05,,,,,,,,,,,,,,
ALGN,2023-10-06,,,,,,,,,,,,,,
ALGN,2023-10-09,,,,,,,,,,,,,,
ALGN,2023-10-10,,,,,,,,,,,,,,
ALGN,2023-10-11,,,,,,,,,,,,,,
ALGN,2023-10-12,,,,,,,,,,,,,,
ALGN,2023-10-13,,,,,,,,,,,,,,
ALGN,2023-10-16,,,,,,,,,,,,,,
ALGN,2023-10-17,,,,,,,,,,,,,,
ALGN,2023-10-18,,,,,,,,,,,,,,
ALGN,2023-10-19,,,,,,,,,,,,,,
ALGN,2023-10-20,,,,,,,,,,,,,,
ALGN,2023-10-23,,,,,,,,,,,,,,
ALGN,2023-10-24,,,,,,,,,,,,,,
ALGN,2023-10-25,,,,,,,,,,,,,,
ALGN,2023-10-26,,,,,,,,,,,,,,
ALGN,2023-10-27,,,,,,,,,,,,,,
ALGN,2023-10-30,,,,,,,,,,,,,,
ALGN,2023-10-31,,,,,,,,,,,,,,
ALGN,2023-11-01,,,,,,,,,,,,,,
ALGN,2023-11-02,,,,,,,,,,,,,,
ALGN,2023-11-03,,,,,,,,,,,,,,
ALGN,2023-11-06,,,,,,,,,,,,,,
ALGN,2023-11-07,,,,,,,,,,,,,,
ALGN,2023-11-08,,,,,,,,,,,,,,
ALGN,2023-11-09,,,,,,,,,,,,,,
ALGN,2023-11-10,,,,,,,,,,,,,,
ALGN,2023-11-13,,,,,,,,,,,,,,
ALGN,2023-11-14,,,,,,,,,,,,,,
ALGN,2023-11-15,,,,,,,,,,,,,,
ALGN,2023-11-16,,,,,,,,,,,,,,
ALGN,2023-11-17,,,,,,,,,,,,,,
ALGN,2023-11-20,,,,,,,,,,,,,,
ALGN,2023-11-21,,,,,,,,,,,,,,
ALGN,2023-11-22,,,,,,,,,,,,,,
ALGN,2023-11-24,,,,,,,,,,,,,,
ALGN,2023-11-27,,,,,,,,,,,,,,
ALGN,2023-11-28,,,,,,,,,,,,,,
ALGN,2023-11-29,,,,,,,,,,,,,,
ALGN,2023-11-30,,,,,,,,,,,,,,
ALGN,2023-12-01,,,,,,,,,,,,,,
ALGN,2023-12-04,,,,,,,,,,,,,,
ALGN,2023-12-05,,,,,,,,,,,,,,
ALGN,2023-12-06,,,,,,,,,,,,,,
ALGN,2023-12-07,,,,,,,,,,,,,,
ALGN,2023-12-08,,,,,,,,,,,,,,
ALGN,2023-12-11,,,,,,,,,,,,,,
ALGN,2023-12-12,,,,,,,,,,,,,,
ALGN,2023-12-13,,,,,,,,,,,,,,
ALGN,2023-12-14,,,,,,,,,,,,,,
ALGN,2023-12-15,,,,,,,,,,,,,,
ALGN,2023-12-18,,,,,,,,,,,,,,
ALGN,2023-12-19,,,,,,,,,,,,,,
ALGN,2023-12-20,,,,,,,,,,,,,,
ALGN,2023-12-21,,,,,,,,,,,,,,
ALGN,2023-12-22,,,,,,,,,,,,,,
ALGN,2023-12-26,,,,,,,,,,,,,,
ALGN,2023-12-27,,,,,,,,,,,,,,
ALGN,2023-12-28,,,,,,,,,,,,,,
ALGN,2023-12-29,,,,,,,,,,,,,,
ALGN,2024-01-02,,,,,,,,,,,,,,
ALGN,2024-01-03,,,,,,,,,,,,,,
ALGN,2024-01-04,,,,,,,,,,,,,,
ALGN,2024-01-05,,,,,,,,,,,,,,
ALGN,2024-01-08,,,,,,,,,,,,,,
ALGN,2024-01-09,,,,,,,,,,,,,,
ALGN,2024-01-10,,,,,,,,,,,,,,
ALGN,2024-01-11,,,,,,,,,,,,,,
ALGN,2024-01-12,,,,,,,,,,,,,,
ALGN,2024-01-16,,,,,,,,,,,,,,
ALGN,2024-01-17,,,,,,,,,,,,,,
ALGN,2024-01-18,,,,,,,,,,,,,,
ALGN,2024-01-19,,,,,,,,,,,,,,
ALGN,2024-01-22,,,,,,,,,,,,,,
ALGN,2024-01-23,,,,,,,,,,,,,,
ALGN,2024-01-24,,,,,,,,,,,,,,
ALGN,2024-01-25,,,,,,,,,,,,,,
ALGN,2024-01-26,,,,,,,,,,,,,,
ALGN,2024-01-29,,,,,,,,,,,,,,
ALGN,2024-01-30,,,,,,,,,,,,,,
ALGN,2024-01-31,,,,,,,,,,,,,,
ALGN,2024-02-01,,,,,,,,,,,,,,
ALGN,2024-02-02,,,,,,,,,,,,,,
ALGN,2024-02-05,,,,,,,,,,,,,,
ALGN,2024-02-06,,,,,,,,,,,,,,
ALGN,2024-02-07,,,,,,,,,,,,,,
ALGN,2024-02-08,,,,,,,,,,,,,,
ALGN,2024-02-09,,,,,,,,,,,,,,
ALGN,2024-02-12,,,,,,,,,,,,,,
ALGN,2024-02-13,,,,,,,,,,,,,,
ALGN,2024-02-14,,,,,,,,,,,,,,
ALGN,2024-02-15,,,,,,,,,,,,,,
ALGN,2024-02-16,,,,,,,,,,,,,,
ALGN,2024-02-20,,,,,,,,,,,,,,
ALGN,2024-02-21,,,,,,,,,,,,,,
ALGN,2024-02-22,,,,,,,,,,,,,,
ALGN,2024-02-23,,,,,,,,,,,,,,
ALGN,2024-02-26,,,,,,,,,,,,,,
ALGN,2024-02-27,,,,,,,,,,,,,,
ALGN,2024-02-28,,,,,,,,,,,,,,
ALGN,2024-02-29,,,,,,,,,,,,,,
ALGN,2024-03-01,,,,,,,,,,,,,,
ALGN,2024-03-04,,,,,,,,,,,,,,
ALGN,2024-03-05,,,,,,,,,,,,,,
ALGN,2024-03-06,,,,,,,,,,,,,,
ALGN,2024-03-07,,,,,,,,,,,,,,
ALGN,2024-03-08,,,,,,,,,,,,,,
ALGN,2024-03-11,,,,,,,,,,,,,,
ALGN,2024-03-12,,,,,,,,,,,,,,
ALGN,2024-03-13,,,,,,,,,,,,,,
ALGN,2024-03-14,,,,,,,,,,,,,,
ALGN,2024-03-15,,,,,,,,,,,,,,
ALGN,2024-03-18,,,,,,,,,,,,,,
ALGN,2024-03-19,,,,,,,,,,,,,,
ALGN,2024-03-20,,,,,,,,,,,,,,
ALGN,2024-03-21,,,,,,,,,,,,,,
ALGN,2024-03-22,,,,,,,,,,,,,,
ALGN,2024-03-25,,,,,,,,,,,,,,
ALGN,2024-03-26,,,,,,,,,,,,,,
ALGN,2024-03-27,,,,,,,,,,,,,,
ALGN,2024-03-28,,,,,,,,,,,,,,
ALL,2023-10-02,,,,,,,,,,,,,,
ALL,2023-10-03,,,,,,,,,,,,,,
ALL,2023-10-04,,,,,,,,,,,,,,
ALL,2023-10-05,,,,,,,,,,,,,,
ALL,2023-10-06,,,,,,,,,,,,,,
ALL,2023-10-09,,,,,,,,,,,,,,
ALL,2023-10-10,,,,,,,,,,,,,,
ALL,2023-10-11,,,,,,,,,,,,,,
ALL,2023-10-12,,,,,,,,,,,,,,
ALL,2023-10-13,,,,,,,,,,,,,,
